,Exact classifier,classifier,parameters,dataset,baseline,precision_at_0.01,precision_at_0.02,precision_at_0.05,precision_at_0.1,precision_at_0.2,precision_at_0.3,precision_at_0.5,recall_at_0.01,recall_at_0.02,recall_at_0.05,recall_at_0.1,recall_at_0.2,recall_at_0.3,recall_at_0.5,AUC ROC
1320,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=50, random_state=None)",Ada boosting,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 1.0, 'n_estimators': 50}",train 2014 / test 2015,0.10017530678687704,0.5641025641025641,0.5569620253164557,0.5276381909547738,0.48120300751879697,0.38972431077694236,0.2982456140350877,0.19238476953907815,0.055,0.11,0.2625,0.48,0.7775,0.8925,0.96,0.8962065126635125
1321,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=100, random_state=None)",Ada boosting,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 1.0, 'n_estimators': 100}",train 2014 / test 2015,0.10017530678687704,0.7692307692307693,0.7088607594936709,0.6482412060301508,0.5739348370927319,0.39724310776942356,0.29657477025898077,0.1903807615230461,0.075,0.14,0.3225,0.5725,0.7925,0.8875,0.95,0.9001649039799611
1322,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=0.5, n_estimators=30, random_state=None)",Ada boosting,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.5, 'n_estimators': 30}",train 2014 / test 2015,0.10017530678687704,0.5128205128205128,0.5063291139240507,0.47738693467336685,0.45864661654135336,0.37092731829573933,0.29490392648287383,0.1963927855711423,0.05,0.1,0.2375,0.4575,0.74,0.8825,0.98,0.891825772335096
1323,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=0.5, n_estimators=50, random_state=None)",Ada boosting,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.5, 'n_estimators': 50}",train 2014 / test 2015,0.10017530678687704,0.48717948717948717,0.5569620253164557,0.542713567839196,0.5112781954887218,0.39473684210526316,0.2957393483709273,0.19589178356713427,0.0475,0.11,0.27,0.51,0.7875,0.885,0.9775,0.9062927915391039
1324,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=0.5, n_estimators=100, random_state=None)",Ada boosting,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.5, 'n_estimators': 100}",train 2014 / test 2015,0.10017530678687704,0.5897435897435898,0.5949367088607594,0.5979899497487438,0.543859649122807,0.40225563909774437,0.3007518796992481,0.19539078156312625,0.0575,0.1175,0.2975,0.5425,0.8025,0.9,0.975,0.9108794878931257
1325,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=0.1, n_estimators=30, random_state=None)",Ada boosting,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 30}",train 2014 / test 2015,0.10017530678687704,0.6923076923076923,0.6835443037974683,0.6030150753768844,0.49122807017543857,0.39849624060150374,0.30994152046783624,0.19739478957915832,0.0675,0.135,0.3,0.49,0.795,0.9275,0.985,0.9063046200946283
1326,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=0.1, n_estimators=50, random_state=None)",Ada boosting,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 50}",train 2014 / test 2015,0.10017530678687704,0.6923076923076923,0.6582278481012658,0.5628140703517588,0.49624060150375937,0.39724310776942356,0.30158730158730157,0.1963927855711423,0.0675,0.13,0.28,0.495,0.7925,0.9025,0.98,0.9042116615641524
1327,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=0.1, n_estimators=100, random_state=None)",Ada boosting,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 100}",train 2014 / test 2015,0.10017530678687704,0.6923076923076923,0.6708860759493671,0.6080402010050251,0.5413533834586466,0.41353383458646614,0.29741019214703424,0.19288577154308617,0.0675,0.1325,0.3025,0.54,0.825,0.89,0.9625,0.9086696354021709
1328,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=30, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 1.0, 'n_estimators': 30}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1329,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=50, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 1.0, 'n_estimators': 50}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1330,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=100, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 1.0, 'n_estimators': 100}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1331,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=0.5, n_estimators=30, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 0.5, 'n_estimators': 30}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1332,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=0.5, n_estimators=50, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 0.5, 'n_estimators': 50}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1333,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=0.5, n_estimators=100, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 0.5, 'n_estimators': 100}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1334,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=0.1, n_estimators=30, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 0.1, 'n_estimators': 30}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1335,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=0.1, n_estimators=50, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 0.1, 'n_estimators': 50}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1336,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=0.1, n_estimators=100, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 0.1, 'n_estimators': 100}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1337,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=30, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 1.0, 'n_estimators': 30}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1338,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=50, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 1.0, 'n_estimators': 50}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1339,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=100, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 1.0, 'n_estimators': 100}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1340,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=0.5, n_estimators=30, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 0.5, 'n_estimators': 30}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1341,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=0.5, n_estimators=50, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 0.5, 'n_estimators': 50}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1342,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=0.5, n_estimators=100, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 0.5, 'n_estimators': 100}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1343,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=0.1, n_estimators=30, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 0.1, 'n_estimators': 30}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1344,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=0.1, n_estimators=50, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 0.1, 'n_estimators': 50}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1345,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=0.1, n_estimators=100, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 0.1, 'n_estimators': 100}",train 2014 / test 2015,0.10017530678687704,0.02564102564102564,0.012658227848101266,0.020100502512562814,0.042606516290726815,0.04887218045112782,0.06599832915622389,0.0871743486973948,0.0025,0.0025,0.01,0.0425,0.0975,0.1975,0.435,0.5
1346,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=30, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 1.0, 'n_estimators': 30}",train 2014 / test 2015,0.10017530678687704,0.7948717948717948,0.7848101265822784,0.7286432160804021,0.6115288220551378,0.43734335839599,0.31495405179615704,0.19789579158316634,0.0775,0.155,0.3625,0.61,0.8725,0.9425,0.9875,0.9386139716114666
1347,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=50, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 1.0, 'n_estimators': 50}",train 2014 / test 2015,0.10017530678687704,0.7948717948717948,0.759493670886076,0.7035175879396985,0.5964912280701754,0.43609022556390975,0.3157894736842105,0.19789579158316634,0.0775,0.15,0.35,0.595,0.87,0.945,0.9875,0.9367304480935152
1348,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=100, random_state=None)",Ada boosting,"{'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'learning_rate': 1.0, 'n_estimators': 100}",train 2014 / test 2015,0.10017530678687704,0.7692307692307693,0.7341772151898734,0.678391959798995,0.5789473684210527,0.4273182957393484,0.316624895572264,0.19839679358717435,0.075,0.145,0.3375,0.5775,0.8525,0.9475,0.99,0.934199833008628
